S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
345,174,411,165,93,402,255,66,258,154,81,39,288,366,0,9,9,9,206.46666666666667,131.88776373197865,265.0,125.39936203984452,167.44444444444446,121.2454911978275,9.0,0.0
321,114,231,66,96,315,172,66,258,128,165,120,234,273,0,0,0,9,170.6,94.31422656913077,190.5,103.64482620951226,157.33333333333334,84.9928101534346,3.0,4.242640687119285
345,243,216,246,96,195,183,103,156,195,78,201,234,75,0,0,0,0,171.06666666666666,84.40179039701836,223.5,73.90703620089226,136.11111111111111,71.94819810027589,0.0,0.0
390,297,228,240,192,252,135,237,36,72,147,157,163,366,0,0,0,0,194.13333333333333,107.26967056079842,266.5,63.413326675076746,145.88888888888889,103.33596173479164,0.0,0.0
216,201,180,54,207,183,126,312,36,84,195,114,249,213,0,39,0,0,158.0,83.35226451632853,173.5,54.92039693957064,147.66666666666666,96.44457245255201,13.0,18.384776310850235
207,171,267,9,246,198,126,237,52,129,216,66,210,111,0,39,0,21,149.66666666666666,84.06399678551784,183.0,83.91066678319271,127.44444444444444,76.4810958648695,20.0,15.937377450509228
162,144,180,141,165,126,126,312,18,144,216,18,102,93,0,9,0,21,129.8,77.44004132230303,153.0,17.832554500127006,114.33333333333333,95.83782598164927,10.0,8.602325267042627
99,234,111,144,84,66,108,312,18,159,178,34,186,150,0,48,0,9,125.53333333333333,80.49668040084359,123.0,55.154328932550705,127.22222222222223,93.6183478904023,19.0,20.83266665599966
162,249,48,30,87,246,90,310,37,93,90,51,186,159,0,39,0,9,122.53333333333333,89.11181490439724,137.0,88.43076387773658,112.88888888888889,88.25524151188408,16.0,16.673332000533065
165,27,48,51,126,198,54,288,138,66,48,39,135,126,0,0,0,0,100.6,74.52945726355452,102.5,64.42243398071824,99.33333333333333,80.54122477892231,0.0,0.0
138,132,27,39,54,57,81,156,138,36,18,27,249,93,0,0,0,0,83.0,65.56828501646204,74.5,43.934610502427354,88.66666666666667,76.14605848119929,0.0,0.0
117,132,57,18,72,9,54,204,93,54,27,33,219,177,0,0,0,0,84.4,68.46196024070592,67.5,45.85029988996801,95.66666666666667,78.056959259818,0.0,0.0
72,192,195,39,54,30,54,180,27,64,27,39,72,141,0,9,0,0,79.06666666666666,62.765666481675225,97.0,69.46941773183363,67.11111111111111,54.69195440412795,3.0,4.242640687119285
111,249,117,39,9,237,45,180,27,74,22,24,45,60,0,9,0,0,82.6,77.78414577105886,127.0,90.37698822156003,53.0,49.47951315668155,3.0,4.242640687119285
93,126,105,21,0,285,54,120,58,75,18,9,45,108,0,0,0,0,74.46666666666667,70.4441780576807,105.0,92.25508116087698,54.111111111111114,39.506523918193125,0.0,0.0
102,186,144,21,9,108,18,81,66,39,27,42,49,144,0,18,0,0,69.06666666666666,54.62657066137524,95.0,62.94441992742486,51.77777777777778,39.810042780344254,6.0,8.48528137423857
90,165,135,9,36,63,27,42,66,27,165,75,183,75,0,18,0,0,77.2,57.17831756881274,83.0,54.101755978895916,73.33333333333333,58.82365359464016,6.0,8.48528137423857
18,51,69,18,45,102,81,30,33,84,255,42,18,72,0,0,0,0,61.2,58.96914447403829,50.5,29.261749776799064,68.33333333333333,71.39716769981536,0.0,0.0
27,87,60,42,141,129,81,48,9,66,255,9,9,51,0,0,0,0,67.6,64.66714776453342,81.0,42.46174749112429,58.666666666666664,74.62052145504093,0.0,0.0
60,33,36,72,141,87,91,48,9,48,136,15,9,39,0,0,0,0,54.93333333333333,42.14809867861446,71.5,36.39024594585752,43.888888888888886,42.10685994373111,0.0,0.0
72,9,54,30,27,9,93,75,18,0,0,21,9,18,0,0,0,0,29.0,29.120439557122072,33.5,22.940139493908923,26.0,32.2490309931942,0.0,0.0
18,18,27,9,0,42,0,90,18,9,9,31,51,30,0,0,9,0,23.466666666666665,23.108055353538994,19.0,13.2664991614216,26.444444444444443,27.394691744979887,3.0,4.242640687119285
0,18,9,228,0,63,9,66,18,18,9,42,102,33,0,9,0,0,41.0,57.483910792499145,53.0,81.14185110040317,33.0,30.95157508108432,3.0,4.242640687119285
51,39,126,165,0,18,45,57,13,0,0,40,18,9,0,9,9,0,38.733333333333334,46.54097358481258,66.5,59.179810746571334,20.22222222222222,20.460138903502518,6.0,4.242640687119285
66,39,156,51,18,9,45,36,42,7,0,39,0,18,33,9,9,0,37.266666666666666,36.92779741904765,56.5,48.41745553000488,24.444444444444443,17.289117393519938,6.0,4.242640687119285
48,18,87,27,0,99,22,36,42,14,4,28,27,9,33,0,9,0,32.93333333333333,26.952963143636396,46.5,35.947878936037384,23.88888888888889,12.03185073456139,3.0,4.242640687119285
18,9,147,9,9,111,9,18,49,30,9,18,27,9,0,0,9,0,31.466666666666665,40.468698466290654,50.5,56.5619129803793,18.77777777777778,13.93459147252523,3.0,4.242640687119285
27,9,27,9,18,78,27,0,9,9,30,9,61,9,0,0,21,0,21.466666666666665,21.275546735369428,28.0,23.53720459187964,17.11111111111111,18.375372676156918,7.0,9.899494936611665
69,0,18,0,0,57,63,0,9,42,21,0,0,9,0,39,21,0,19.2,24.68521824898455,24.0,28.513154858766505,16.0,21.166010488516726,20.0,15.937377450509228
123,42,27,0,9,0,18,0,9,9,21,0,0,0,0,39,0,9,17.2,30.759713912843857,33.5,42.758040179596634,6.333333333333333,7.930251502246879,16.0,16.673332000533065
81,60,66,0,27,0,18,30,0,9,21,0,9,0,0,0,0,9,21.4,26.081411004775028,39.0,31.937438845342623,9.666666666666666,10.46687897873839,3.0,4.242640687119285
9,48,105,0,18,0,55,30,0,9,21,4,18,0,0,0,0,0,21.133333333333333,28.073395867895208,30.0,37.26929030716845,15.222222222222221,17.325496804021892,0.0,0.0
9,42,18,0,18,9,93,49,10,9,45,9,18,30,0,0,0,0,23.933333333333334,23.864804396619068,16.0,13.152946437965905,29.22222222222222,27.639656605753093,0.0,0.0
