S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
279,333,153,84,81,117,282,193,94,195,93,99,156,171,129,129,0,0,163.93333333333334,76.86999125507663,174.5,97.248393302923,156.88888888888889,58.475910414164844,43.0,60.81118318204309
249,342,144,111,84,258,387,261,39,192,78,42,156,105,27,9,0,0,165.0,108.77499712709718,198.0,91.66787877986486,143.0,113.61337949379025,3.0,4.242640687119285
162,372,102,129,144,177,366,273,39,123,90,57,120,69,60,78,0,30,152.2,101.82023374555764,181.0,88.66791979064357,133.0,105.43244282477761,36.0,32.12475680841802
240,258,315,39,420,162,264,246,34,123,69,72,63,99,60,0,0,30,164.26666666666668,114.48811680208951,239.0,118.90332207301863,114.44444444444444,78.83472318875049,10.0,14.142135623730951
336,126,309,96,231,171,264,108,90,130,69,60,111,144,18,27,0,0,150.86666666666667,90.4661016931511,211.5,89.14174106444186,110.44444444444444,65.25183881804253,9.0,12.727922061357855
264,198,93,96,141,123,190,108,90,123,49,48,81,105,18,66,0,0,115.13333333333334,61.39909517972467,152.5,60.878978309429606,90.22222222222223,47.54828604874038,22.0,31.11269837220809
159,153,84,21,162,78,378,145,75,168,84,33,81,129,30,69,0,0,118.66666666666667,84.57475325940295,109.5,52.55711179279166,124.77777777777777,99.9330640176244,23.0,32.526911934581186
183,123,105,9,75,192,570,192,63,138,63,18,109,195,39,9,0,9,138.26666666666668,130.62540164744206,114.5,62.65181561614955,154.11111111111111,158.72579041608165,6.0,4.242640687119285
183,132,84,18,72,240,255,108,63,90,18,45,108,228,9,18,0,9,110.2,79.05795342658448,121.5,73.60197008232863,102.66666666666667,81.63060428268038,9.0,7.3484692283495345
144,90,426,36,63,75,135,138,73,90,36,72,111,216,9,18,0,0,114.26666666666667,97.15449323400105,139.0,132.46131510746827,97.77777777777777,57.91905803749416,6.0,8.48528137423857
144,171,345,135,63,84,135,225,72,114,36,130,99,168,18,9,0,0,129.26666666666668,77.96534842835986,157.0,91.61331780914826,110.77777777777777,60.67175395845303,3.0,4.242640687119285
87,120,9,183,220,45,99,225,72,102,27,189,111,87,0,39,0,0,105.06666666666666,69.6337721383972,110.66666666666667,73.5768683456666,101.33333333333333,66.61497996363548,13.0,18.384776310850235
96,180,96,129,105,45,117,199,72,57,9,105,111,9,57,150,0,0,92.46666666666667,52.122761076349576,108.5,40.59864529759583,81.77777777777777,56.066979344704365,50.0,70.71067811865476
204,219,102,99,39,9,144,189,51,72,18,21,115,60,0,120,0,0,89.46666666666667,69.83396181101442,112.0,77.5886589650833,74.44444444444444,59.58581320920668,40.0,56.568542494923804
144,162,75,60,18,30,72,168,51,84,132,217,54,105,81,27,0,0,96.86666666666666,54.627058822121796,81.5,54.12254613375095,107.11111111111111,52.51971998834648,9.0,12.727922061357855
72,264,96,45,96,57,54,297,51,84,114,414,63,147,90,96,0,0,129.6,105.03827873684908,105.0,73.5255057786072,146.0,118.79393923933998,32.0,45.254833995939045
120,249,96,27,105,27,54,288,60,96,114,222,63,84,9,18,0,0,107.6,80.20623417166523,104.0,74.39085965358916,110.0,83.773504164503,6.0,8.48528137423857
90,225,96,150,36,27,129,288,60,84,115,30,27,51,9,18,0,0,94.46666666666667,75.8875191026532,104.0,67.7864293203293,88.11111111111111,80.2114489534373,6.0,8.48528137423857
90,114,72,75,9,18,192,193,63,108,54,67,27,72,18,9,0,0,78.13333333333334,54.23758434476554,63.0,37.62977544445356,88.22222222222223,60.863741765754064,3.0,4.242640687119285
120,366,45,72,39,48,189,78,39,30,9,105,36,39,9,0,0,0,81.6,88.59706541415464,115.0,115.49891774384729,59.333333333333336,54.30981085913995,0.0,0.0
108,420,27,39,48,57,180,87,39,33,9,82,45,105,0,0,0,0,85.26666666666667,99.74799357491972,116.5,138.10231714203783,64.44444444444444,52.763857813450535,0.0,0.0
120,72,114,9,168,117,162,144,33,33,39,60,72,18,0,39,0,0,77.4,54.46687066465266,100.0,49.28488612140643,62.333333333333336,52.51243239039262,13.0,18.384776310850235
69,183,267,21,168,66,162,249,156,45,39,34,141,42,0,57,0,0,109.46666666666667,82.35845770505634,129.0,84.3741666625514,96.44444444444444,78.32568914632614,19.0,26.870057685088806
81,159,132,159,36,54,177,249,156,120,61,9,132,105,9,18,0,0,109.26666666666667,65.3548944014312,103.5,49.1350180624776,113.11111111111111,73.97513763187143,6.0,8.48528137423857
60,201,72,147,84,27,192,169,78,93,36,42,132,189,9,0,0,0,102.06666666666666,62.58803577539578,98.5,58.26019224135808,104.44444444444444,65.20584689378555,0.0,0.0
39,93,84,339,129,27,63,66,33,108,27,75,84,75,9,0,0,0,83.4,75.44428407772189,118.5,104.2940554394161,60.0,29.427877939124322,0.0,0.0
84,51,93,72,45,39,156,27,33,18,51,46,18,63,18,9,0,0,54.266666666666666,35.28449454867612,64.0,20.248456731316587,47.77777777777778,41.187316758055445,3.0,4.242640687119285
165,81,66,9,87,69,138,111,63,18,51,18,63,48,18,9,0,0,67.0,43.51091817004095,79.5,45.88300338905464,58.666666666666664,39.726845107838884,3.0,4.242640687119285
93,168,108,0,18,72,138,141,51,37,51,18,18,87,0,0,0,0,66.66666666666667,52.339490083704696,76.5,56.171612047367844,60.111111111111114,48.525925360561295,0.0,0.0
