S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
39,9,45,9,132,9,18,165,0,0,39,64,22,45,63,18,0,0,43.93333333333333,46.119362046276784,40.5,43.53446910208048,46.22222222222222,47.62767117683159,6.0,8.48528137423857
57,9,18,18,48,9,45,207,0,9,57,96,36,27,54,27,9,18,46.0,49.654808427784715,26.5,18.9274932307477,59.0,58.71967302361279,18.0,7.3484692283495345
27,45,0,18,39,9,54,72,0,9,18,48,66,9,48,27,9,51,30.8,23.094588110637524,23.0,15.84297951775486,36.0,25.573423705088842,29.0,17.204650534085253
39,33,0,9,0,9,54,63,9,9,18,0,66,9,66,9,0,42,25.6,24.638181751095193,15.0,15.394804318340652,32.666666666666664,26.997942308422115,17.0,18.05547008526779
27,42,0,0,57,18,27,63,9,18,13,144,0,153,36,27,21,0,40.46666666666667,46.34345213248098,24.0,20.85665361461421,51.44444444444444,54.66485995207751,16.0,11.575836902790225
9,18,9,33,39,18,0,36,4,9,9,288,0,30,147,18,21,0,43.266666666666666,74.05715510483928,21.0,11.357816691600547,58.111111111111114,92.2164656837914,13.0,9.273618495495704
63,9,9,96,9,18,0,0,0,9,9,184,13,21,42,18,0,18,32.13333333333333,48.06643550568549,34.0,33.704599092705436,30.88888888888889,55.58266005478176,12.0,8.48528137423857
54,21,9,48,9,135,9,30,0,9,0,81,0,0,33,0,9,18,29.2,36.487806182339874,46.0,43.497126341863094,18.0,25.37715508089904,9.0,7.3484692283495345
0,30,18,18,18,117,18,30,9,9,33,40,0,0,45,18,9,9,25.666666666666668,28.023006421311912,33.5,38.356876828021335,20.444444444444443,16.118389160700968,12.0,4.242640687119285
0,18,18,0,18,0,18,0,27,9,33,0,9,0,45,18,0,9,13.0,13.579396157414365,9.0,9.0,15.666666666666666,15.347819244295117,9.0,7.3484692283495345
0,18,18,0,0,0,13,0,27,0,49,0,36,0,0,0,0,9,10.733333333333333,15.307804835732943,6.0,8.48528137423857,13.88888888888889,17.82285950647803,3.0,4.242640687119285
9,9,27,0,27,9,0,9,18,0,9,0,36,0,0,0,0,9,10.2,11.320777358467925,13.5,10.062305898749054,8.0,11.575836902790225,3.0,4.242640687119285
30,30,18,9,225,36,18,0,9,0,0,9,18,21,0,9,0,9,28.2,53.81969899581379,58.0,75.21303078589507,8.333333333333334,8.339997335464536,6.0,4.242640687119285
21,30,0,9,111,111,18,0,9,0,30,18,0,21,0,69,33,0,25.2,35.221584291454015,47.0,46.20606020859169,10.666666666666666,10.780641085864152,34.0,28.178005607210743
0,9,0,0,72,135,9,21,15,0,39,18,27,0,9,78,9,96,23.6,35.15451606835173,36.0,51.176166327695945,15.333333333333334,11.953614051360738,61.0,37.49666651850535
