S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
20.6,11.2,137.6,2.0,7.8,22.0,4.8,2.8000000000000007,27.0,5.866666666666666,4.066666666666666,0.6666666666666665,0.0,5.800000000000001,29.0,7.2,2.5999999999999996,16.2,18.746666666666666,38.12208990223114,33.53333333333333,53.98461552361236,8.888888888888888,12.808619148379636,8.666666666666666,8.313661565275563
16.800000000000004,12.6,152.79999999999998,1.0,8.399999999999999,23.0,5.3999999999999995,1.4000000000000004,27.0,6.433333333333333,4.199999999999999,0.33333333333333304,0.0,4.4,31.5,6.6000000000000005,1.299999999999999,16.1,19.684444444444445,40.779489058831025,35.766666666666666,58.3784458316169,8.962962962962962,12.691562713936271,7.999999999999999,7.928066948966034
13.0,14.0,168.0,0.0,9.0,24.0,6.0,0.0,27.0,7.0,4.333333333333333,0.0,0.0,3.0,34.0,6.0,0.0,16.0,20.62222222222222,43.43688821543091,38.0,62.77227613962145,9.037037037037036,12.574506279492907,7.333333333333333,7.542472332656506
12.6,13.3,192.3,0.0,9.3,290.6,6.433333333333334,2.7333333333333334,25.633333333333333,6.5,4.199999999999999,0.13333333333333333,0.9,4.3,34.3,5.4,0.0,15.7,40.215555555555554,109.06730285682245,86.35,159.8063441299364,9.459259259259259,13.444258147782067,7.033333333333333,7.401050976419197
12.2,12.6,216.6,0.0,9.6,557.2,6.866666666666667,5.466666666666667,24.266666666666666,6.0,4.066666666666666,0.26666666666666666,1.8,5.6,34.6,4.8,0.0,15.4,59.80888888888889,174.697717498214,134.7,256.84041212025136,9.881481481481481,14.314010016071226,6.733333333333333,7.2596296201818875
11.8,11.9,240.9,0.0,9.9,823.8000000000001,7.300000000000001,8.2,22.9,5.5,3.933333333333333,0.4,2.7,6.9,34.9,4.2,0.0,15.1,79.40222222222222,240.32813213960551,183.05,353.8744801105663,10.303703703703704,15.183761884360386,6.433333333333334,7.118208263944577
11.4,11.2,265.2,0.0,10.2,1090.4,7.733333333333333,10.933333333333334,21.53333333333333,5.0,3.8,0.5333333333333333,3.6,8.2,35.2,3.6,0.0,14.8,98.99555555555555,305.95854678099704,231.4,450.90854810088126,10.725925925925925,16.053513752649547,6.133333333333333,6.976786907707268
11.0,10.5,289.5,0.0,10.5,1357.0,8.166666666666668,13.666666666666668,20.166666666666664,4.5,3.6666666666666665,0.6666666666666666,4.5,9.5,35.5,3.0,0.0,14.5,118.58888888888889,371.5889614223886,279.75,547.9426160911962,11.148148148148147,16.923265620938707,5.833333333333333,6.835365551469959
10.6,9.8,313.8,0.0,10.8,1623.6000000000001,8.600000000000001,16.4,18.8,4.0,3.533333333333333,0.8,5.4,10.8,35.8,2.4000000000000004,0.0,14.2,138.1822222222222,437.21937606378015,328.1,644.9766840815112,11.57037037037037,17.793017489227864,5.533333333333333,6.69394419523265
10.2,9.100000000000001,338.1,0.0,11.1,1890.2000000000003,9.033333333333333,19.133333333333333,17.433333333333334,3.5,3.4,0.9333333333333333,6.3,12.1,36.1,1.7999999999999998,0.0,13.9,157.77555555555557,502.8497907051717,376.45,742.0107520718261,11.992592592592592,18.66276935751703,5.2333333333333325,6.5525228389953405
