Date_Time,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
2021-03-22 10:20:58,75.0,17.4,18.0,13.2,18.0,19.200000000000003,63.0,63.6,18.0,70.8,20.4,64.8,12.6,77.4,7.2,23.4,0.0,0.0,37.239999999999995,28.668023196029623,26.8,22.809332708557314,44.2,29.092881892176646,7.8,11.030865786510141
2021-03-22 10:20:59,72.0,13.199999999999996,18.0,11.099999999999998,18.0,14.100000000000001,63.0,67.80000000000001,18.0,72.9,20.7,59.4,10.8,80.7,8.1,25.2,0.0,0.0,36.519999999999996,28.53753228832255,24.400000000000002,22.105133633795003,44.6,28.93393551602648,8.399999999999999,11.879393923934
2021-03-22 10:21:00,69.0,9.0,18.0,9.0,18.0,9.0,63.0,72.0,18.0,75.0,21.0,54.0,9.0,84.0,9.0,27.0,0.0,0.0,35.8,28.407041380615475,22.0,21.400934559032695,45.0,28.77498913987632,9.0,12.727922061357855
2021-03-22 10:21:01,65.7,9.0,16.2,10.2,28.2,12.3,64.8,69.9,17.1,75.0,24.0,48.6,9.9,88.5,9.9,27.0,0.0,0.9,36.62,29.541258625424284,23.6,23.20165320217703,45.3,29.844641097086797,9.3,12.577627071254252
2021-03-22 10:21:02,62.4,9.0,14.4,11.4,38.4,15.6,66.6,67.8,16.2,75.0,27.0,43.2,10.8,93.0,10.8,27.0,0.0,1.8,37.44,30.675475870233097,25.2,25.00237184532137,45.6,30.914293054297275,9.6,12.427332081150649
2021-03-22 10:21:03,59.1,9.0,12.6,12.6,48.599999999999994,18.9,68.4,65.7,15.3,75.0,30.0,37.8,11.7,97.5,11.7,27.0,0.0,2.7,38.26,31.809693115041906,26.8,26.803090488465706,45.9,31.983945011507753,9.9,12.277037091047045
2021-03-22 10:21:04,55.8,9.0,10.8,13.8,58.8,22.2,70.2,63.6,14.4,75.0,33.0,32.4,12.6,102.0,12.6,27.0,0.0,3.6,39.08,32.94391035985072,28.4,28.603809131610042,46.2,33.05359696871823,10.2,12.126742100943442
2021-03-22 10:21:05,52.5,9.0,9.0,15.0,69.0,25.5,72.0,61.5,13.5,75.0,36.0,27.0,13.5,106.5,13.5,27.0,0.0,4.5,39.9,34.07812760465953,30.0,30.404527774754378,46.5,34.123248925928706,10.5,11.976447110839839
2021-03-22 10:21:06,49.2,9.0,7.199999999999999,16.2,79.19999999999999,28.799999999999997,73.8,59.4,12.6,75.0,39.0,21.599999999999994,14.4,111.0,14.4,27.0,0.0,5.4,40.72,35.21234484946834,31.6,32.20524641789872,46.8,35.19290088313919,10.8,11.826152120736237
2021-03-22 10:21:07,45.900000000000006,9.0,5.4,17.4,89.39999999999999,32.099999999999994,75.6,57.3,11.7,75.0,42.0,16.199999999999996,15.3,115.5,15.3,27.0,0.0,6.3,41.54,36.34656209427715,33.2,34.00596506104306,47.1,36.26255284034967,11.1,11.675857130632634
2021-03-22 10:21:08,42.6,9.0,3.5999999999999996,18.6,99.6,35.4,77.4,55.2,10.8,75.0,45.0,10.799999999999997,16.2,120.0,16.2,27.0,0.0,7.2,42.36,37.480779339085956,34.8,35.80668370418739,47.4,37.332204797560145,11.4,11.525562140529031
2021-03-22 10:21:09,39.3,9.0,1.8000000000000007,19.799999999999997,109.8,38.7,79.2,53.099999999999994,9.9,75.0,48.0,5.399999999999999,17.1,124.5,17.1,27.0,0.0,8.1,43.18,38.61499658389477,36.4,37.60740234733173,47.7,38.40185675477062,11.7,11.375267150425428
2021-03-22 10:21:10,36.0,9.0,0.0,21.0,120.0,42.0,81.0,51.0,9.0,75.0,51.0,0.0,18.0,129.0,18.0,27.0,0.0,9.0,44.0,39.74921382870358,38.0,39.408120990476064,48.0,39.4715087119811,12.0,11.224972160321824
2021-03-22 10:21:11,35.1,26.4,0.9,18.9,111.9,42.9,81.0,46.8,10.8,72.7,51.0,0.9,23.7,124.5,18.0,24.3,0.0,8.1,44.36666666666667,40.25397497426708,39.35,41.592053784075006,47.71111111111111,38.40086978889903,10.8,10.102474944289643
2021-03-22 10:21:12,34.2,43.8,1.8,16.8,103.8,43.8,81.0,42.6,12.6,70.4,51.0,1.8,29.4,120.0,18.0,21.6,0.0,7.2,44.733333333333334,40.75873611983058,40.7,43.775986577673955,47.422222222222224,37.33023086581696,9.6,8.97997772825746
2021-03-22 10:21:13,33.3,61.199999999999996,2.7,14.7,95.7,44.7,81.0,38.4,14.4,68.1,51.0,2.7,35.1,115.5,18.0,18.9,0.0,6.3,45.1,41.26349726539408,42.05,45.959919371272896,47.13333333333333,36.259591942734886,8.4,7.857480512225277
2021-03-22 10:21:14,32.4,78.6,3.6,12.6,87.6,45.6,81.0,34.2,16.2,65.8,51.0,3.6,40.8,111.0,18.0,16.2,0.0,5.4,45.46666666666667,41.76825841095758,43.4,48.14385216487184,46.84444444444445,35.188953019652814,7.2,6.734983296193095
2021-03-22 10:21:15,31.5,96.0,4.5,10.5,79.5,46.5,81.0,30.0,18.0,63.5,51.0,4.5,46.5,106.5,18.0,13.5,0.0,4.5,45.83333333333333,42.27301955652108,44.75,50.32778495847079,46.55555555555556,34.11831409657074,6.0,5.612486080160912
2021-03-22 10:21:16,30.6,113.39999999999999,5.4,8.399999999999999,71.4,47.4,81.0,25.799999999999997,19.8,61.2,51.0,5.4,52.2,102.0,18.0,10.799999999999997,0.0,3.5999999999999996,46.199999999999996,42.77778070208457,46.1,52.51171775206973,46.266666666666666,33.04767517348867,4.800000000000001,4.48998886412873
2021-03-22 10:21:17,29.7,130.79999999999998,6.3,6.299999999999999,63.300000000000004,48.3,81.0,21.599999999999998,21.6,58.900000000000006,51.0,6.3,57.9,97.5,18.0,8.099999999999998,0.0,2.7,46.56666666666666,43.28254184764807,47.45,54.69565054566867,45.97777777777778,31.977036250406595,3.5999999999999996,3.3674916480965473
2021-03-22 10:21:18,28.8,148.2,7.2,4.199999999999999,55.2,49.2,81.0,17.4,23.4,56.6,51.0,7.2,63.6,93.0,18.0,5.399999999999999,0.0,1.7999999999999998,46.93333333333333,43.78730299321157,48.8,56.87958333926761,45.68888888888889,30.90639732732452,2.4000000000000004,2.244994432064365
2021-03-22 10:21:19,27.9,165.6,8.1,2.099999999999998,47.10000000000001,50.1,81.0,13.199999999999996,25.2,54.3,51.0,8.1,69.30000000000001,88.5,18.0,2.6999999999999993,0.0,0.9000000000000004,47.3,44.29206413877507,50.15,59.06351613286656,45.400000000000006,29.835758404242448,1.200000000000001,1.1224972160321816
2021-03-22 10:21:20,27.0,183.0,9.0,0.0,39.0,51.0,81.0,9.0,27.0,52.0,51.0,9.0,75.0,84.0,18.0,0.0,0.0,0.0,47.666666666666664,44.79682528433857,51.5,61.2474489264655,45.111111111111114,28.765119481160376,0.0,0.0
2021-03-22 10:21:21,27.0,180.0,10.8,8.1,36.9,51.0,78.3,9.0,27.0,46.8,49.9,9.9,73.2,78.9,17.1,0.0,0.0,0.0,46.92666666666666,43.97782878754171,52.3,59.79736979727199,43.34444444444445,27.800622823029176,0.0,0.0
2021-03-22 10:21:22,27.0,177.0,12.6,16.2,34.8,51.0,75.6,9.0,27.0,41.6,48.8,10.8,71.4,73.8,16.2,0.0,0.0,0.0,46.18666666666667,43.15883229074485,53.1,58.347290668078486,41.57777777777778,26.836126164897976,0.0,0.0
2021-03-22 10:21:23,27.0,174.0,14.4,24.299999999999997,32.7,51.0,72.9,9.0,27.0,36.4,47.7,11.7,69.6,68.7,15.3,0.0,0.0,0.0,45.446666666666665,42.339835793947984,53.9,56.897211538884974,39.81111111111112,25.871629506766777,0.0,0.0
2021-03-22 10:21:24,27.0,171.0,16.2,32.4,30.6,51.0,70.2,9.0,27.0,31.2,46.6,12.6,67.8,63.6,14.4,0.0,0.0,0.0,44.70666666666666,41.52083929715113,54.7,55.44713240969146,38.044444444444444,24.907132848635577,0.0,0.0
2021-03-22 10:21:25,27.0,168.0,18.0,40.5,28.5,51.0,67.5,9.0,27.0,26.0,45.5,13.5,66.0,58.5,13.5,0.0,0.0,0.0,43.96666666666667,40.70184280035427,55.5,53.99705328049795,36.27777777777778,23.942636190504373,0.0,0.0
2021-03-22 10:21:26,27.0,165.0,19.8,48.599999999999994,26.4,51.0,64.8,9.0,27.0,20.799999999999997,44.4,14.4,64.2,53.400000000000006,12.6,0.0,0.0,0.0,43.22666666666667,39.88284630355741,56.3,52.54697415130445,34.51111111111111,22.978139532373177,0.0,0.0
2021-03-22 10:21:27,27.0,162.0,21.6,56.699999999999996,24.299999999999997,51.0,62.099999999999994,9.0,27.0,15.600000000000001,43.3,15.3,62.4,48.300000000000004,11.7,0.0,0.0,0.0,42.486666666666665,39.063849806760544,57.1,51.096895022110935,32.74444444444445,22.013642874241974,0.0,0.0
2021-03-22 10:21:28,27.0,159.0,23.4,64.8,22.2,51.0,59.4,9.0,27.0,10.399999999999999,42.2,16.2,60.6,43.2,10.8,0.0,0.0,0.0,41.74666666666666,38.24485330996369,57.9,49.64681589291743,30.977777777777778,21.049146216110774,0.0,0.0
